freeSpaces,month,freeBikesRate,temperature,hour,datetime,freeBikes,windSpeed,occupyBikesRate,humidity,occupyBikes,pressure,weatherText,visibility,dateMilliseconds,weatherCode,_id,day,minute,weekday
1972,7,73.9743589744,29,10,2014-07-16 10:10:02.274000,1154,8.05,26.0256410256,40.0,406,1015.92,Fair,9.99,1405505402000,34,53c64f845237bc242858131d,16,10,2
1957,7,74.9358974359,29,10,2014-07-16 10:20:02.437000,1169,8.05,25.0641025641,40.0,391,1015.92,Fair,9.99,1405506002000,34,53c651dc5237bc24437f56e6,16,20,2
1943,7,75.8333333333,29,10,2014-07-16 10:30:02.125000,1183,8.05,24.1666666667,40.0,377,1015.92,Fair,9.99,1405506602000,34,53c654335237bc245c1c91f2,16,30,2
1973,7,73.9102564103,29,10,2014-07-16 10:40:01.892000,1153,8.05,26.0897435897,40.0,407,1015.92,Fair,9.99,1405507201000,34,53c6568b5237bc24806959ac,16,40,2
1983,7,73.2692307692,29,10,2014-07-16 10:50:02.558000,1143,8.05,26.7307692308,40.0,417,1015.92,Fair,9.99,1405507802000,34,53c658e45237bc24997109ba,16,50,2
1986,7,73.0769230769,31,11,2014-07-16 11:00:01.751000,1140,9.66,26.9230769231,35.0,420,1015.92,Fair,9.99,1405508401000,34,53c65b3b5237bc24cdbf38d4,16,0,2
1976,7,73.7179487179,31,11,2014-07-16 11:10:01.653000,1150,9.66,26.2820512821,35.0,410,1015.92,Fair,9.99,1405509001000,34,53c65d945237bc24ea974ae1,16,10,2
1939,7,76.0897435897,31,11,2014-07-16 11:20:02.549000,1187,9.66,23.9102564103,35.0,373,1015.92,Fair,9.99,1405509602000,34,53c65feb5237bc25061fb29d,16,20,2
1945,7,75.7051282051,31,11,2014-07-16 11:30:02.160000,1181,9.66,24.2948717949,35.0,379,1015.92,Fair,9.99,1405510202000,34,53c662435237bc2529038e43,16,30,2
1952,7,75.2564102564,32,11,2014-07-16 11:40:01.906000,1174,8.05,24.7435897436,31.0,386,1015.92,Fair,9.99,1405510801000,34,53c6649b5237bc2542e9ea86,16,40,2
1936,7,76.2820512821,32,11,2014-07-16 11:50:01.712000,1190,8.05,23.7179487179,31.0,370,1015.92,Fair,9.99,1405511401000,34,53c666f35237bc255b831995,16,50,2
1928,7,76.7948717949,32,12,2014-07-16 12:00:02.546000,1198,8.05,23.2051282051,31.0,362,1015.92,Fair,9.99,1405512002000,34,53c6694b5237bc25809161ac,16,0,2
1929,7,76.7307692308,33,12,2014-07-16 12:10:02.480000,1197,9.66,23.2692307692,29.0,363,1015.92,Fair,9.99,1405512602000,34,53c66ba35237bc259e787b2f,16,10,2
1916,7,77.5641025641,33,12,2014-07-16 12:20:02.390000,1210,9.66,22.4358974359,29.0,350,1015.92,Fair,9.99,1405513202000,34,53c66dfc5237bc26444ccaf5,16,20,2
1921,7,77.2435897436,34,12,2014-07-16 12:30:02.200000,1205,9.66,22.7564102564,26.0,355,1015.92,Fair,9.99,1405513802000,34,53c670535237bc26e8873740,16,30,2
1925,7,76.9871794872,34,12,2014-07-16 12:40:02.583000,1201,9.66,23.0128205128,26.0,359,1015.92,Fair,9.99,1405514402000,34,53c672ac5237bc2702cb60bc,16,40,2
1920,7,77.3076923077,34,12,2014-07-16 12:50:01.922000,1206,9.66,22.6923076923,26.0,354,1015.92,Fair,9.99,1405515001000,34,53c675055237bc2725736425,16,50,2
1942,7,75.8974358974,35,13,2014-07-16 13:00:02.617000,1184,11.27,24.1025641026,23.0,376,1015.92,Fair,9.99,1405515602000,34,53c6775c5237bc2741e9c8b1,16,0,2
1935,7,76.3461538462,35,13,2014-07-16 13:10:01.657000,1191,11.27,23.6538461538,23.0,369,1015.92,Fair,9.99,1405516201000,34,53c679b25237bc27602b8ffa,16,10,2
1956,7,75.0,35,13,2014-07-16 13:20:02.416000,1170,11.27,25.0,23.0,390,1015.92,Fair,9.99,1405516802000,34,53c67c0c5237bc27863c50ee,16,20,2
1975,7,73.7820512821,35,13,2014-07-16 13:30:01.806000,1151,11.27,26.2179487179,23.0,409,1015.92,Partly Cloudy,9.99,1405517401000,30,53c67e645237bc279f160630,16,30,2
1967,7,74.2948717949,35,13,2014-07-16 13:40:02.096000,1159,11.27,25.7051282051,23.0,401,1015.92,Partly Cloudy,9.99,1405518002000,30,53c680bc5237bc27b8821fd1,16,40,2
1973,7,73.9102564103,35,13,2014-07-16 13:50:02.474000,1153,11.27,26.0897435897,23.0,407,1015.92,Partly Cloudy,9.99,1405518602000,30,53c683165237bc27db3abc86,16,50,2
1980,7,73.4615384615,35,14,2014-07-16 14:00:02.122000,1146,11.27,26.5384615385,23.0,414,1015.92,Partly Cloudy,9.99,1405519202000,30,53c685715237bc27f77ddbf7,16,0,2
1972,7,73.9743589744,36,14,2014-07-16 14:10:02.102000,1154,3.22,26.0256410256,17.0,406,1015.92,Fair,9.99,1405519802000,34,53c687c35237bc281ecf87c7,16,10,2
1950,7,75.3846153846,36,14,2014-07-16 14:20:02.063000,1176,3.22,24.6153846154,17.0,384,1015.92,Fair,9.99,1405520402000,34,53c68a1c5237bc29422603c0,16,20,2
1932,7,76.5384615385,36,14,2014-07-16 14:30:01.948000,1194,11.27,23.4615384615,18.0,366,1015.92,Fair,9.99,1405521001000,34,53c68c735237bc295b0c2f7e,16,30,2
1939,7,76.0897435897,36,14,2014-07-16 14:40:01.719000,1187,11.27,23.9102564103,18.0,373,1015.92,Fair,9.99,1405521601000,34,53c68ecb5237bc297e9fd819,16,40,2
1935,7,76.3461538462,36,14,2014-07-16 14:50:01.680000,1191,11.27,23.6538461538,18.0,369,1015.92,Fair,9.99,1405522201000,34,53c691235237bc29979f9dce,16,50,2
1940,7,76.0256410256,36,15,2014-07-16 15:00:02.368000,1186,11.27,23.9743589744,18.0,374,1015.92,Fair,9.99,1405522802000,34,53c6937c5237bc29bdb8bbf4,16,0,2
1938,7,76.1538461538,37,15,2014-07-16 15:10:02.348000,1188,16.09,23.8461538462,15.0,372,1015.92,Fair,9.99,1405523402000,34,53c695d35237bc2a3e07582c,16,10,2
1937,7,76.2179487179,38,15,2014-07-16 15:40:02.272000,1189,9.66,23.7820512821,13.0,371,1015.92,Fair,9.99,1405525202000,34,53c69cdc5237bc2a95bb68f0,16,40,2
1936,7,76.2820512821,38,15,2014-07-16 15:50:02.426000,1190,9.66,23.7179487179,13.0,370,1015.92,Fair,9.99,1405525802000,34,53c69f345237bc2aaf0e0d6b,16,50,2
1934,7,76.4102564103,38,16,2014-07-16 16:00:02.156000,1192,9.66,23.5897435897,14.0,368,1015.92,Fair,9.99,1405526402000,34,53c6a18b5237bc2ad5600820,16,0,2
1966,7,74.358974359,38,16,2014-07-16 16:10:02.585000,1160,9.66,25.641025641,14.0,400,1015.92,Fair,9.99,1405527002000,34,53c6a3e45237bc2af211ed45,16,10,2
1965,7,74.4230769231,38,16,2014-07-16 16:20:02.387000,1161,9.66,25.5769230769,14.0,399,1015.92,Fair,9.99,1405527602000,34,53c6a6455237bc2b17d7ba59,16,20,2
1963,7,74.5512820513,38,16,2014-07-16 16:30:02.139000,1163,8.05,25.4487179487,13.0,397,1015.92,Fair,9.99,1405528202000,34,53c6a8935237bc2b31963b39,16,30,2
1947,7,75.5769230769,38,16,2014-07-16 16:40:02.486000,1179,8.05,24.4230769231,13.0,381,1015.92,Fair,9.99,1405528802000,34,53c6aaec5237bc2b4a029b31,16,40,2
1955,7,75.0641025641,38,16,2014-07-16 16:50:01.872000,1171,8.05,24.9358974359,13.0,389,1015.92,Fair,9.99,1405529401000,34,53c6ad435237bc2b6c310109,16,50,2
1967,7,74.2948717949,38,17,2014-07-16 17:00:02.346000,1159,9.66,25.7051282051,13.0,401,1015.92,Fair,9.99,1405530002000,34,53c6af9c5237bc2b897ab7c7,16,0,2
1976,7,73.7179487179,38,17,2014-07-16 17:10:02.112000,1150,9.66,26.2820512821,13.0,410,1015.92,Fair,9.99,1405530602000,34,53c6b1f35237bc2bb065eb6a,16,10,2
1975,7,73.7820512821,38,17,2014-07-16 17:20:02.442000,1151,9.66,26.2179487179,13.0,409,1015.92,Fair,9.99,1405531202000,34,53c6b44c5237bc2bcce5074f,16,20,2
1953,7,75.1923076923,37,17,2014-07-16 17:30:02.244000,1173,3.22,24.8076923077,14.0,387,1015.92,Fair,9.99,1405531802000,34,53c6b6a55237bc2be585210c,16,30,2
1945,7,75.7051282051,37,17,2014-07-16 17:40:01.647000,1181,3.22,24.2948717949,14.0,379,1015.92,Fair,9.99,1405532401000,34,53c6b8fc5237bc2c088c2559,16,40,2
1943,7,75.8333333333,37,17,2014-07-16 17:50:01.628000,1183,3.22,24.1666666667,14.0,377,1015.92,Fair,9.99,1405533001000,34,53c6bb535237bc2c21593900,16,50,2
1946,7,75.641025641,37,18,2014-07-16 18:00:02.069000,1180,3.22,24.358974359,14.0,380,1015.92,Fair,9.99,1405533602000,34,53c6bdad5237bc2c47332905,16,0,2
1963,7,74.5512820513,38,18,2014-07-16 18:20:02.479000,1163,22.53,25.4487179487,13.0,397,1015.92,Fair,9.99,1405534802000,34,53c6c25b5237bc2c7f4eb36a,16,20,2
1966,7,74.358974359,37,18,2014-07-16 18:30:01.846000,1160,9.66,25.641025641,13.0,400,1015.92,Fair,9.99,1405535401000,34,53c6c4b35237bc2ca3224e36,16,30,2
1977,7,73.6538461538,37,18,2014-07-16 18:40:01.799000,1149,9.66,26.3461538462,13.0,411,1015.92,Fair,9.99,1405536001000,34,53c6c70b5237bc2cbc9559ac,16,40,2
1969,7,74.1666666667,37,18,2014-07-16 18:50:02.054000,1157,9.66,25.8333333333,13.0,403,1015.92,Fair,9.99,1405536602000,34,53c6c9645237bc2cdf99cd5c,16,50,2
1970,7,74.1025641026,37,19,2014-07-16 19:00:02.696000,1156,9.66,25.8974358974,13.0,404,1015.92,Fair,9.99,1405537202000,34,53c6cbbd5237bc2cfd446086,16,0,2
1990,7,72.8205128205,37,19,2014-07-16 19:10:01.623000,1136,9.66,27.1794871795,13.0,424,1015.92,Fair,9.99,1405537801000,34,53c6ce135237bc2d1a64a447,16,10,2
1983,7,73.2692307692,37,19,2014-07-16 19:20:02.513000,1143,9.66,26.7307692308,13.0,417,1015.92,Fair,9.99,1405538402000,34,53c6d06c5237bc2d43ec0b34,16,20,2
1979,7,73.5256410256,37,19,2014-07-16 19:30:02.343000,1147,1.61,26.4743589744,14.0,413,1015.92,Fair,9.99,1405539002000,34,53c6d2c45237bc2d5ca63373,16,30,2
1983,7,73.2692307692,37,19,2014-07-16 19:40:02.586000,1143,1.61,26.7307692308,14.0,417,1015.92,Fair,9.99,1405539602000,34,53c6d5265237bc2d7e34fa82,16,40,2
1977,7,73.6538461538,37,19,2014-07-16 19:50:02.375000,1149,1.61,26.3461538462,14.0,411,1015.92,Fair,9.99,1405540202000,34,53c6d7745237bc2d97c01710,16,50,2
1960,7,74.7435897436,35,20,2014-07-16 20:00:01.850000,1166,3.22,25.2564102564,16.0,394,1015.92,Fair,9.99,1405540801000,34,53c6d9cc5237bc2db3d31d59,16,0,2
1966,7,74.358974359,35,20,2014-07-16 20:10:01.850000,1160,3.22,25.641025641,16.0,400,1015.92,Fair,9.99,1405541401000,34,53c6dc265237bc2ddba26057,16,10,2
1968,7,74.2307692308,35,20,2014-07-16 20:20:02.184000,1158,3.22,25.7692307692,16.0,402,1015.92,Fair,9.99,1405542002000,34,53c6de7c5237bc2df71ff8e4,16,20,2
1965,7,74.4230769231,33,20,2014-07-16 20:30:02.240000,1161,3.22,25.5769230769,18.0,399,1015.92,Fair,9.99,1405542602000,33,53c6e0df5237bc2e19e9179c,16,30,2
1948,7,75.5128205128,33,20,2014-07-16 20:40:02.461000,1178,3.22,24.4871794872,18.0,382,1015.92,Fair,9.99,1405543202000,33,53c6e3355237bc2e3399a9b5,16,40,2
1956,7,75.0,33,20,2014-07-16 20:50:02.639000,1170,3.22,25.0,18.0,390,1015.92,Fair,9.99,1405543802000,33,53c6e5845237bc2e4a554c33,16,50,2
1950,7,75.3846153846,32,21,2014-07-16 21:00:02.612000,1176,1.61,24.6153846154,21.0,384,1015.92,Fair,9.99,1405544402000,33,53c6e7dc5237bc2e719cd944,16,0,2
1946,7,75.641025641,32,21,2014-07-16 21:10:02.213000,1180,1.61,24.358974359,21.0,380,1015.92,Fair,9.99,1405545002000,33,53c6ea355237bc2e8f693079,16,10,2
1947,7,75.5769230769,32,21,2014-07-16 21:20:01.731000,1179,1.61,24.4230769231,21.0,381,1015.92,Fair,9.99,1405545601000,33,53c6ec935237bc2fd752939f,16,20,2
1935,7,76.3461538462,31,21,2014-07-16 21:30:02.573000,1191,0.0,23.6538461538,22.0,369,1015.92,Fair,9.99,1405546202000,33,53c6eee65237bc30dad460b4,16,30,2
1927,7,76.858974359,31,21,2014-07-16 21:40:02.498000,1199,0.0,23.141025641,22.0,361,1015.92,Fair,9.99,1405546802000,33,53c6f1415237bc30fdbdcbef,16,40,2
1931,7,76.6025641026,31,21,2014-07-16 21:50:02.097000,1195,0.0,23.3974358974,22.0,365,1015.92,Fair,9.99,1405547402000,33,53c6f3955237bc3116529f7b,16,50,2
1947,7,75.5769230769,31,22,2014-07-16 22:00:01.977000,1179,0.0,24.4230769231,22.0,381,1015.92,Fair,9.99,1405548001000,33,53c6f5ec5237bc3132cb7ddf,16,0,2
1958,7,74.8717948718,32,22,2014-07-16 22:10:02.413000,1168,1.61,25.1282051282,21.0,392,1015.92,Fair,9.99,1405548602000,33,53c6f84d5237bc315924db61,16,10,2
1958,7,74.8717948718,32,22,2014-07-16 22:20:02.018000,1168,1.61,25.1282051282,21.0,392,1015.92,Fair,9.99,1405549202000,33,53c6fa9b5237bc31754e5f69,16,20,2
1953,7,75.1923076923,32,22,2014-07-16 22:30:02.390000,1173,1.61,24.8076923077,21.0,387,1015.92,Fair,9.99,1405549802000,33,53c6fcf65237bc31976dc03c,16,30,2
1940,7,76.0256410256,29,22,2014-07-16 22:40:01.963000,1186,1.61,23.9743589744,23.0,374,1015.92,Fair,9.99,1405550401000,33,53c6ff4b5237bc31b053511d,16,40,2
1933,7,76.4743589744,29,22,2014-07-16 22:50:02.522000,1193,1.61,23.5256410256,23.0,367,1015.92,Fair,9.99,1405551002000,33,53c701a45237bc31c90b79e4,16,50,2
1940,7,76.0256410256,28,23,2014-07-16 23:00:02.304000,1186,1.61,23.9743589744,25.0,374,1015.92,Fair,9.99,1405551602000,33,53c703fc5237bc31f0af0ca8,16,0,2
1938,7,76.1538461538,28,23,2014-07-16 23:10:02.465000,1188,1.61,23.8461538462,25.0,372,1015.92,Fair,9.99,1405552202000,33,53c706545237bc3223a4c8cf,16,10,2
1934,7,76.4102564103,28,23,2014-07-16 23:20:01.736000,1192,1.61,23.5897435897,25.0,368,1015.92,Fair,9.99,1405552801000,33,53c708ab5237bc323f6e867e,16,20,2
1926,7,76.9230769231,28,23,2014-07-16 23:30:01.779000,1200,9.66,23.0769230769,26.0,360,1015.92,Fair,9.99,1405553401000,33,53c70b035237bc3262fd87a0,16,30,2
1929,7,76.7307692308,28,23,2014-07-16 23:40:02.581000,1197,9.66,23.2692307692,26.0,363,1015.92,Fair,9.99,1405554002000,33,53c70d5c5237bc327bd78a4c,16,40,2
1923,7,77.1153846154,27,0,2014-07-17 00:00:01.895000,1203,8.05,22.8846153846,26.0,357,1015.92,Fair,9.99,1405555201000,33,53c7120b5237bc32b91355b4,17,0,3
1917,7,77.5,27,0,2014-07-17 00:10:01.737000,1209,8.05,22.5,26.0,351,1015.92,Fair,9.99,1405555801000,33,53c714665237bc32e16666ca,17,10,3
1914,7,77.6923076923,27,0,2014-07-17 00:20:02.260000,1212,8.05,22.3076923077,26.0,348,1015.92,Fair,9.99,1405556402000,33,53c716bd5237bc32fcff19bd,17,20,3
1916,7,77.5641025641,27,0,2014-07-17 00:30:01.788000,1210,8.05,22.4358974359,26.0,350,1015.92,Fair,9.99,1405557001000,33,53c719145237bc3316cb2995,17,30,3
1917,7,77.5,25,0,2014-07-17 00:40:02.037000,1209,9.66,22.5,32.0,351,1015.92,Fair,9.99,1405557602000,33,53c71b6b5237bc333975979f,17,40,3
1912,7,77.8205128205,25,0,2014-07-17 00:50:01.774000,1214,9.66,22.1794871795,32.0,346,1015.92,Fair,9.99,1405558201000,33,53c71dc35237bc3352a97023,17,50,3
1913,7,77.7564102564,24,1,2014-07-17 01:00:02.179000,1213,3.22,22.2435897436,34.0,347,1015.92,Fair,9.99,1405558802000,33,53c7201b5237bc3379f57d14,17,0,3
1913,7,77.7564102564,24,1,2014-07-17 01:10:01.701000,1213,3.22,22.2435897436,34.0,347,1015.92,Fair,9.99,1405559401000,33,53c7227f5237bc3396ac950c,17,10,3
1910,7,77.9487179487,24,1,2014-07-17 01:20:02.145000,1216,3.22,22.0512820513,34.0,344,1015.92,Fair,9.99,1405560002000,33,53c724cc5237bc33b2d15315,17,20,3
1913,7,77.7564102564,24,1,2014-07-17 01:30:01.886000,1213,3.22,22.2435897436,31.0,347,1015.92,Fair,9.99,1405560601000,33,53c727245237bc33d5e2ddcc,17,30,3
1916,7,77.5641025641,24,1,2014-07-17 01:40:01.847000,1210,3.22,22.4358974359,31.0,350,1015.92,Fair,9.99,1405561201000,33,53c729875237bc33ee9eecea,17,40,3
1911,7,77.8846153846,24,1,2014-07-17 01:50:01.964000,1215,3.22,22.1153846154,31.0,345,1015.92,Fair,9.99,1405561801000,33,53c72bd75237bc3407a41258,17,50,3
1911,7,77.8846153846,24,2,2014-07-17 02:00:02.352000,1215,3.22,22.1153846154,34.0,345,1015.92,Fair,9.99,1405562402000,33,53c72e2c5237bc3459378d43,17,0,3
1911,7,77.8846153846,24,2,2014-07-17 02:10:02.191000,1215,3.22,22.1153846154,34.0,345,1015.92,Fair,9.99,1405563002000,33,53c730845237bc347650a772,17,10,3
1908,7,78.0769230769,24,2,2014-07-17 02:20:02.300000,1218,3.22,21.9230769231,34.0,342,1015.92,Fair,9.99,1405563602000,33,53c732dc5237bc349c40e9b1,17,20,3
1908,7,78.0769230769,23,2,2014-07-17 02:30:01.670000,1218,1.61,21.9230769231,38.0,342,1015.92,Fair,9.99,1405564201000,33,53c735335237bc34b5694590,17,30,3
1909,7,78.0128205128,23,2,2014-07-17 02:40:01.713000,1217,1.61,21.9871794872,38.0,343,1015.92,Fair,9.99,1405564801000,33,53c7378c5237bc34ceacefb2,17,40,3
1911,7,77.8846153846,23,2,2014-07-17 02:50:02.433000,1215,1.61,22.1153846154,38.0,345,1015.92,Fair,9.99,1405565402000,33,53c739e55237bc34f0e92edd,17,50,3
1910,7,77.9487179487,23,3,2014-07-17 03:00:01.759000,1216,4.83,22.0512820513,44.0,344,1015.92,Fair,9.99,1405566001000,33,53c73c3c5237bc350d87732c,17,0,3
1897,7,78.7820512821,23,3,2014-07-17 03:10:02.310000,1229,4.83,21.2179487179,44.0,331,1015.92,Fair,9.99,1405566602000,33,53c73e935237bc352ab45c61,17,10,3
1898,7,78.7179487179,23,3,2014-07-17 03:20:02.184000,1228,4.83,21.2820512821,44.0,332,1015.92,Fair,9.99,1405567202000,33,53c740ec5237bc354fd40d61,17,20,3
1912,7,77.8205128205,22,3,2014-07-17 03:30:02.044000,1214,9.66,22.1794871795,41.0,346,1015.92,Fair,9.99,1405567802000,33,53c743455237bc35694e2455,17,30,3
1907,7,78.141025641,22,3,2014-07-17 03:40:02.030000,1219,9.66,21.858974359,41.0,341,1015.92,Fair,9.99,1405568402000,33,53c745a75237bc358b2452f5,17,40,3
1901,7,78.5256410256,22,3,2014-07-17 03:50:01.802000,1225,9.66,21.4743589744,41.0,335,1015.92,Fair,9.99,1405569001000,33,53c747f35237bc35a5fc4d1a,17,50,3
1901,7,78.5256410256,21,4,2014-07-17 04:00:02.621000,1225,8.05,21.4743589744,43.0,335,1015.92,Fair,9.99,1405569602000,33,53c74a545237bc35c1e24b3f,17,0,3
1900,7,78.5897435897,21,4,2014-07-17 04:10:02.603000,1226,8.05,21.4102564103,43.0,334,1015.92,Fair,9.99,1405570202000,33,53c74ca95237bc35e9b1893f,17,10,3
1898,7,78.7179487179,21,4,2014-07-17 04:20:01.794000,1228,8.05,21.2820512821,43.0,332,1015.92,Fair,9.99,1405570801000,33,53c74efb5237bc360578c922,17,20,3
1898,7,78.7179487179,21,4,2014-07-17 04:30:02.284000,1228,8.05,21.2820512821,43.0,332,1015.92,Fair,9.99,1405571402000,33,53c751545237bc361e1eae7d,17,30,3
1898,7,78.7179487179,21,4,2014-07-17 04:40:02.135000,1228,12.87,21.2820512821,43.0,332,1015.92,Fair,9.99,1405572002000,33,53c753ac5237bc36412af166,17,40,3
1900,7,78.5897435897,21,4,2014-07-17 04:50:01.990000,1226,12.87,21.4102564103,43.0,334,1015.92,Fair,9.99,1405572601000,33,53c756045237bc365a468b84,17,50,3
1899,7,78.6538461538,21,5,2014-07-17 05:00:02.635000,1227,12.87,21.3461538462,43.0,333,1015.92,Fair,9.99,1405573202000,33,53c7585c5237bc3677304743,17,0,3
1901,7,78.5256410256,21,5,2014-07-17 05:10:01.635000,1225,9.66,21.4743589744,40.0,335,1015.92,Fair,9.99,1405573801000,33,53c75ab35237bc369e57ac9f,17,10,3
1912,7,77.8205128205,21,5,2014-07-17 05:20:02.271000,1214,9.66,22.1794871795,40.0,346,1015.92,Fair,9.99,1405574402000,33,53c75d185237bc36b96348e4,17,20,3
1925,7,76.9871794872,22,5,2014-07-17 05:30:02.091000,1201,8.05,23.0128205128,38.0,359,1015.92,Fair,9.99,1405575002000,34,53c75f6d5237bc36dd889167,17,30,3
1930,7,76.6666666667,22,5,2014-07-17 05:40:01.727000,1196,8.05,23.3333333333,38.0,364,1015.92,Fair,9.99,1405575601000,34,53c761c65237bc36f8f132b6,17,40,3
1936,7,76.2820512821,22,5,2014-07-17 05:50:02.165000,1190,8.05,23.7179487179,38.0,370,1015.92,Fair,9.99,1405576202000,34,53c764155237bc37110e7128,17,50,3
1936,7,76.2820512821,20,6,2014-07-17 06:00:02.092000,1190,3.22,23.7179487179,46.0,370,1015.92,Fair,9.99,1405576802000,34,53c7666f5237bc373765e525,17,0,3
1946,7,75.641025641,20,6,2014-07-17 06:10:01.945000,1180,3.22,24.358974359,46.0,380,1015.92,Fair,9.99,1405577401000,34,53c768c35237bc3754acfc43,17,10,3
1949,7,75.4487179487,20,6,2014-07-17 06:20:02.292000,1177,3.22,24.5512820513,46.0,383,1015.92,Fair,9.99,1405578002000,34,53c76b275237bc37707d75c6,17,20,3
1944,7,75.7692307692,20,6,2014-07-17 06:30:01.754000,1182,3.22,24.2307692308,46.0,378,1015.92,Fair,9.99,1405578601000,34,53c76d745237bc384c72b098,17,30,3
1953,7,75.1923076923,21,6,2014-07-17 06:40:02.133000,1173,0.0,24.8076923077,43.0,387,1015.92,Fair,9.99,1405579202000,34,53c76fcc5237bc386307eab4,17,40,3
1953,7,75.1923076923,21,6,2014-07-17 06:50:01.858000,1173,0.0,24.8076923077,43.0,387,1015.92,Fair,9.99,1405579801000,34,53c772245237bc387d27848d,17,50,3
1961,7,74.6794871795,23,7,2014-07-17 07:00:01.920000,1165,1.61,25.3205128205,44.0,395,1015.92,Fair,9.99,1405580401000,34,53c7747c5237bc38a395cd52,17,0,3
1950,7,75.3846153846,23,7,2014-07-17 07:10:02.392000,1176,1.61,24.6153846154,44.0,384,1015.92,Fair,9.99,1405581002000,34,53c776d45237bc38c1b2cc1c,17,10,3
1957,7,74.9358974359,23,7,2014-07-17 07:20:01.790000,1169,1.61,25.0641025641,44.0,391,1015.92,Fair,9.99,1405581601000,34,53c7792b5237bc38e7134e5d,17,20,3
1964,7,74.4871794872,24,7,2014-07-17 07:30:02.367000,1162,3.22,25.5128205128,41.0,398,1015.92,Fair,9.99,1405582202000,34,53c77b855237bc39176b755d,17,30,3
1959,7,74.8076923077,24,7,2014-07-17 07:40:02.207000,1167,3.22,25.1923076923,41.0,393,1015.92,Fair,9.99,1405582802000,34,53c77ddb5237bc3930a49689,17,40,3
1950,7,75.3846153846,24,7,2014-07-17 07:50:02.326000,1176,3.22,24.6153846154,41.0,384,1015.92,Fair,9.99,1405583402000,34,53c780345237bc395348a90a,17,50,3
1954,7,75.1282051282,26,8,2014-07-17 08:00:02.654000,1172,3.22,24.8717948718,42.0,388,1015.92,Fair,9.99,1405584002000,34,53c7828c5237bc397097a209,17,0,3
1938,7,76.1538461538,26,8,2014-07-17 08:10:01.832000,1188,3.22,23.8461538462,42.0,372,1015.92,Fair,9.99,1405584601000,34,53c784e35237bc398d9d78f8,17,10,3
1941,7,75.9615384615,26,8,2014-07-17 08:20:01.966000,1185,3.22,24.0384615385,42.0,375,1015.92,Fair,9.99,1405585201000,34,53c7873b5237bc39b3fcd28a,17,20,3
1938,7,76.1538461538,26,8,2014-07-17 08:30:02.013000,1188,3.22,23.8461538462,42.0,372,1015.92,Fair,9.99,1405585802000,34,53c789955237bc39ca04595f,17,30,3
1940,7,76.0256410256,26,8,2014-07-17 08:40:02.592000,1186,8.05,23.9743589744,42.0,374,1015.92,Fair,9.99,1405586402000,34,53c78bec5237bc39ef638e32,17,40,3
1931,7,76.6025641026,26,8,2014-07-17 08:50:02.378000,1195,8.05,23.3974358974,42.0,365,1015.92,Fair,9.99,1405587002000,34,53c78e445237bc3a08bab7ff,17,50,3
1934,7,76.4102564103,27,9,2014-07-17 09:00:02.488000,1192,8.05,23.5897435897,39.0,368,1015.92,Fair,9.99,1405587602000,34,53c7909c5237bc3a2467a793,17,0,3
1938,7,76.1538461538,27,9,2014-07-17 09:10:02.549000,1188,8.05,23.8461538462,39.0,372,1015.92,Fair,9.99,1405588202000,34,53c792f45237bc3a4a3da3d0,17,10,3
1936,7,76.2820512821,27,9,2014-07-17 09:20:02.363000,1190,8.05,23.7179487179,39.0,370,1015.92,Fair,9.99,1405588802000,34,53c7954d5237bc3a677df702,17,20,3
1946,7,75.641025641,28,9,2014-07-17 09:30:01.912000,1180,4.83,24.358974359,37.0,380,1015.92,Fair,9.99,1405589401000,34,53c797a65237bc3a80047681,17,30,3
1941,7,75.9615384615,28,9,2014-07-17 09:40:01.894000,1185,4.83,24.0384615385,37.0,375,1015.92,Fair,9.99,1405590001000,34,53c79a075237bc3aa4aeb664,17,40,3
1947,7,75.5769230769,28,9,2014-07-17 09:50:02.414000,1179,4.83,24.4230769231,37.0,381,1015.92,Fair,9.99,1405590602000,34,53c79c555237bc3abf689fac,17,50,3
1945,7,75.7051282051,28,10,2014-07-17 10:00:02.686000,1181,1.61,24.2948717949,37.0,379,1015.92,Fair,9.99,1405591202000,34,53c79eac5237bc3adb559775,17,0,3
1956,7,75.0,28,10,2014-07-17 10:10:01.895000,1170,1.61,25.0,37.0,390,1015.92,Fair,9.99,1405591801000,34,53c7a1035237bc3b0481665d,17,10,3
1940,7,76.0256410256,28,10,2014-07-17 10:20:02.009000,1186,1.61,23.9743589744,37.0,374,1015.92,Fair,9.99,1405592402000,34,53c7a35b5237bc3b20d571b1,17,20,3
1955,7,75.0641025641,28,10,2014-07-17 10:30:02.225000,1171,1.61,24.9358974359,37.0,389,1015.92,Fair,9.99,1405593002000,34,53c7a5b55237bc3b455d9622,17,30,3
1950,7,75.3846153846,30,10,2014-07-17 10:40:02.372000,1176,3.22,24.6153846154,31.0,384,1015.92,Fair,9.99,1405593602000,34,53c7a8165237bc3b5e321806,17,40,3
1951,7,75.3205128205,30,10,2014-07-17 10:50:02.136000,1175,3.22,24.6794871795,31.0,385,1015.92,Fair,9.99,1405594202000,34,53c7aa635237bc3b7771622e,17,50,3
1944,7,75.7692307692,30,11,2014-07-17 11:00:02.391000,1182,8.05,24.2307692308,31.0,378,1015.92,Fair,9.99,1405594802000,34,53c7acbc5237bc3b9d5bee94,17,0,3
